id,placed_at,cost,employee_id
36092,2024-11-22T17:53:30.107574,35.45,11
36093,2024-09-21T01:46:37.485408,26.90,6
36094,2025-03-02T21:09:21.097151,22.00,11
36095,2025-03-09T13:58:32.509715,21.20,7
36096,2024-08-31T23:52:41.313374,6.75,4
36097,2025-01-16T08:40:37.917646,16.65,1
36098,2024-09-13T01:24:02.272422,9.70,3
36099,2025-06-06T20:22:24.713569,40.65,8
36100,2024-06-12T20:28:38.132763,7.95,3
36101,2025-05-18T11:13:09.442499,25.70,4
36102,2025-09-04T09:06:15.926074,8.20,5
36103,2024-11-13T17:52:09.294898,40.80,1
36104,2025-04-16T11:48:11.601835,23.50,8
36105,2025-01-15T09:15:27.041670,35.50,9
36106,2024-08-16T18:13:32.583735,28.50,3
36107,2024-08-29T16:52:35.957856,36.85,3
36108,2025-08-10T18:32:37.646836,6.25,1
36109,2025-06-16T13:24:47.266822,24.40,4
36110,2024-11-20T20:36:41.342361,19.75,10
36111,2025-09-08T01:41:11.988031,17.20,3
36112,2025-04-07T16:30:11.286645,39.20,8
36113,2025-08-31T14:47:52.949957,7.75,6
36114,2025-04-28T11:09:19.948394,15.40,5
36115,2025-04-07T05:17:24.054978,40.30,4
36116,2025-04-08T20:15:14.257050,36.65,1
36117,2025-09-13T12:30:48.662335,25.50,10
36118,2024-09-05T18:24:38.148808,12.75,11
36119,2025-01-10T00:58:26.507931,16.75,3
36120,2025-01-27T21:31:00.141156,29.80,0
36121,2025-02-13T17:58:31.376405,18.55,4
36122,2025-03-24T15:31:13.093069,32.65,11
36123,2025-06-06T05:45:31.219382,7.30,8
36124,2024-07-19T22:09:29.220289,16.70,8
36125,2025-05-16T03:18:15.890912,6.50,3
36126,2025-07-23T07:45:10.031330,40.50,4
36127,2024-06-05T11:46:08.656286,44.90,6
36128,2025-08-24T15:02:25.107670,24.75,8
36129,2024-06-05T15:26:34.911696,29.20,9
36130,2025-04-23T15:51:00.691843,32.00,2
36131,2025-06-14T11:09:09.969182,7.50,4
36132,2025-01-29T16:32:19.035731,10.30,4
36133,2025-05-08T00:16:29.966817,15.80,0
36134,2025-06-26T07:49:02.103305,6.20,3
36135,2025-06-29T11:00:26.187594,43.90,6
36136,2025-04-08T20:05:32.562494,7.70,0
36137,2025-04-14T00:43:02.051315,24.30,8
36138,2024-11-08T09:47:25.497158,7.80,11
36139,2024-11-30T12:20:17,31.45,5
36140,2024-11-30T01:29:54,43.85,6
36141,2024-06-17T16:07:51.466271,17.50,5
36142,2024-05-31T23:38:04.967084,21.25,9
36143,2024-09-10T19:18:27.600081,9.00,7
36144,2025-04-13T14:44:02.331658,25.95,2
36145,2025-09-20T10:34:15.842068,37.95,5
36146,2025-08-31T02:39:36.046551,30.20,8
36147,2025-01-17T15:12:49.479322,8.75,6
36148,2024-09-23T06:35:11.120620,6.50,8
36149,2025-01-22T14:52:06.731089,33.00,2
36150,2025-06-15T00:18:40.375161,32.40,0
36151,2024-11-11T14:47:55.142361,15.00,2
36152,2025-03-28T23:02:43.350317,22.30,8
36153,2024-12-10T02:04:28.423013,19.05,11
36154,2025-08-18T01:25:22.872300,5.95,11
36155,2024-06-12T14:54:56.158717,21.65,11
36156,2025-05-21T22:40:29.850315,8.05,11
36157,2025-09-27T02:35:41.984563,21.25,1
36158,2025-07-09T11:56:30.499947,23.75,9
36159,2025-06-02T16:46:45.090741,35.90,11
36160,2025-06-22T08:41:13.906990,43.30,7
36161,2024-06-15T10:23:15.232373,40.30,9
36162,2025-07-31T04:30:46.578692,42.50,8
36163,2024-11-28T18:32:36.944541,31.00,2
36164,2025-09-09T15:38:54.646729,6.50,1
36165,2025-08-22T17:50:57.321137,39.00,3
36166,2025-01-17T14:26:36.722047,24.70,8
36167,2025-08-18T12:53:28.619293,13.75,11
36168,2025-02-05T23:48:01.154885,36.20,1
36169,2024-05-31T06:08:57.732234,15.95,7
36170,2024-07-21T01:28:11.282071,24.60,11
36171,2025-03-24T22:16:00.545840,26.80,8
36172,2025-01-04T02:25:42.879130,20.00,4
36173,2025-08-03T09:13:45.270816,37.45,6
36174,2024-12-08T13:11:17.788577,31.20,1
36175,2025-08-27T15:06:39.748760,27.95,4
36176,2024-08-25T13:24:41.342360,15.50,10
36177,2024-11-02T05:21:40.451104,23.75,9
36178,2025-06-18T05:08:03.156802,23.70,10
36179,2025-09-30T06:42:53.309260,18.45,11
36180,2024-06-29T14:47:04.148633,9.80,5
36181,2024-09-29T14:31:37.481518,16.20,0
36182,2024-06-18T09:14:47.533697,38.70,8
36183,2025-05-30T13:03:42.453520,14.95,8
36184,2025-07-28T09:56:25.288644,7.05,10
36185,2024-07-02T00:12:07.541877,15.95,3
36186,2024-08-14T17:20:27.221752,22.20,9
36187,2024-07-04T04:42:47.674442,34.35,7
36188,2025-06-05T17:18:43.453641,25.45,11
36189,2024-09-18T01:45:03.679893,31.35,8
36190,2024-10-05T15:02:24.783618,31.30,1
36191,2024-08-02T00:51:24.454381,31.25,9
36192,2024-05-23T21:21:02.565797,33.70,8
36193,2025-01-03T09:55:38.883067,13.50,8
36194,2025-06-21T04:24:24.482975,21.00,6
36195,2025-01-09T02:56:07.446188,39.95,9
36196,2024-05-22T02:19:43.533263,24.10,8
36197,2024-07-07T21:40:29.081612,35.75,10
36198,2024-10-02T17:13:28.490851,43.45,10
36199,2025-02-06T18:23:54.904407,15.00,7
36200,2025-09-03T08:43:16.226527,21.30,9
36201,2025-01-07T11:18:07.123532,25.65,4
36202,2025-03-31T07:18:06.887564,34.00,7
36203,2025-06-26T08:42:50.404340,31.20,6
36204,2024-07-10T07:55:37.854264,35.75,6
36205,2024-08-06T08:41:09.236359,7.70,7
36206,2024-07-31T16:18:41.102348,12.50,6
36207,2024-09-27T19:17:19.632595,41.70,11
36208,2025-07-03T14:38:46.899058,24.45,6
36209,2024-12-28T16:53:54.542229,8.75,3
36210,2024-11-01T06:04:43.914835,15.15,2
36211,2024-11-16T20:01:14.948246,19.00,2
36212,2025-05-02T11:16:57.828658,18.45,8
36213,2025-06-01T12:13:30.030415,39.30,5
36214,2025-02-04T21:45:46.079871,8.00,3
36215,2024-10-02T20:21:37.079855,6.25,4
36216,2024-11-03T14:52:29.014843,32.00,10
36217,2025-06-10T12:44:55.140342,39.40,3
36218,2024-10-17T07:43:16.038686,45.70,11
36219,2025-05-04T17:33:22.227967,14.65,1
36220,2025-09-23T06:27:45.979888,5.80,1
36221,2025-08-29T04:17:45.520236,7.50,1
36222,2024-12-24T03:52:15.924156,16.80,1
36223,2024-07-25T22:36:15.864248,17.95,9
36224,2024-07-08T19:37:23.271976,6.95,3
36225,2024-10-10T21:31:04.760827,7.95,4
36226,2024-09-30T03:55:28.852586,29.15,0
36227,2024-12-25T06:57:42.950397,40.35,11
36228,2025-04-30T00:42:44,10.25,0
36229,2025-08-11T02:09:23.475271,8.75,3
36230,2025-08-30T02:46:50.435702,33.70,1
36231,2025-06-08T08:33:32.486257,15.45,11
36232,2024-07-10T13:18:18.569123,36.40,3
36233,2025-02-19T10:50:25.808789,15.45,11
36234,2025-02-05T06:51:28.304084,6.55,1
36235,2024-07-28T18:14:38.653279,21.80,11
36236,2025-01-23T14:28:29.799628,26.20,10
36237,2025-03-22T19:14:22.460033,22.75,10
36238,2024-07-17T04:11:21.527667,15.55,8
36239,2024-05-25T21:46:35.667950,23.35,11
36240,2024-09-22T15:08:29.654183,21.45,5
36241,2025-01-11T02:33:25.063556,30.35,8
36242,2024-08-31T10:14:58.544226,36.65,2
36243,2025-07-10T16:24:09.376493,32.10,7
36244,2025-05-12T04:56:01.930670,40.25,1
36245,2025-03-20T21:03:39.265341,28.45,6
36246,2025-07-26T16:58:57.285277,37.70,1
36247,2024-08-27T00:22:50.668963,17.20,11
36248,2025-05-16T01:56:05.516264,34.95,11
36249,2024-07-03T00:17:18.411982,31.90,8
36250,2024-05-21T04:03:15.363641,40.20,10
36251,2025-08-01T15:17:53.070140,36.95,1
36252,2025-06-23T08:59:16.458971,25.90,8
36253,2024-10-22T11:11:35.174122,7.00,3
36254,2024-08-30T13:04:23.665036,33.20,11
36255,2024-10-11T16:45:15.187782,8.70,4
36256,2025-04-07T20:12:08.523866,26.00,9
36257,2025-09-20T18:22:50.683172,37.65,5
36258,2025-02-02T22:28:30.943496,13.95,6
36259,2024-11-10T20:15:23.280782,34.20,5
36260,2025-09-05T07:58:17.154526,15.95,0
36261,2024-05-22T18:08:56.571715,28.75,10
36262,2025-09-19T11:44:52.494047,44.15,5
36263,2024-12-15T20:05:20.624076,7.95,8
36264,2025-04-29T15:01:10.380374,7.70,3
36265,2024-07-06T05:52:43.490198,34.45,11
36266,2025-07-25T14:57:50.316250,7.50,3
36267,2024-09-09T02:40:52.901365,13.15,9
36268,2025-07-06T18:34:37.173254,37.25,0
36269,2025-06-28T01:44:20.725614,16.70,11
36270,2024-10-14T06:24:29.666635,38.60,8
36271,2024-12-05T05:11:42.406858,39.85,2
36272,2024-12-11T14:28:41.020441,40.30,1
36273,2025-08-12T22:24:17.686697,35.50,0
36274,2025-07-03T08:16:01.779608,13.45,5
36275,2024-05-20T17:39:41.769679,6.55,9
36276,2025-02-18T19:29:54.488925,33.95,3
36277,2024-12-25T01:04:55.567817,30.75,9
36278,2025-01-09T08:46:42.899849,14.70,6
36279,2025-04-09T09:04:57.629709,18.20,1
36280,2025-06-23T01:18:43.994445,41.45,8
36281,2024-10-19T22:23:36.171657,17.20,5
36282,2025-02-22T04:40:11.484905,6.55,5
36283,2024-11-22T16:06:25.035308,29.90,5
36284,2025-02-13T02:53:17.720609,20.60,11
36285,2025-07-10T15:11:40.915363,13.05,6
36286,2024-06-04T23:46:24.633305,5.80,2
36287,2024-05-27T23:59:17.948553,40.45,7
36288,2024-06-25T15:45:25.569773,9.25,0
36289,2024-12-24T04:21:25.026413,17.45,11
36290,2025-04-15T10:21:15.213145,21.75,10
36291,2025-05-21T03:09:11.253995,24.95,5
36292,2025-07-10T09:52:11.977940,37.85,0
36293,2025-04-15T21:15:53.579607,23.45,7
36294,2025-04-23T15:20:30.119970,25.45,9
36295,2024-10-19T14:05:33.640281,13.95,11
36296,2025-03-12T07:23:29.427932,35.20,0
36297,2025-08-24T03:32:20.957885,6.95,0
36298,2025-07-22T04:06:37.910146,7.00,7
36299,2024-12-04T07:42:25.190885,9.75,0
36300,2025-09-15T12:25:31.796612,14.25,5
36301,2024-11-19T23:00:04.306441,38.95,3
36302,2025-08-13T01:18:36.849669,29.25,7
36303,2025-08-25T19:32:42.584661,29.75,1
36304,2025-07-18T19:10:51.241943,25.70,10
36305,2025-05-06T23:19:19.436361,43.30,11
36306,2025-03-25T01:51:19.063800,9.70,0
36307,2025-09-23T19:32:44.058350,43.25,2
36308,2024-07-07T15:30:52.242057,31.75,1
36309,2024-12-26T00:54:31.705935,7.25,7
36310,2025-09-03T05:22:39.322350,35.65,1
36311,2024-05-26T06:36:15.186644,18.00,6
36312,2025-09-24T18:38:18.486474,14.30,11
36313,2024-08-24T23:33:21.418191,34.50,5
36314,2024-09-03T20:33:51.298162,24.40,3
36315,2025-01-10T11:57:58.389107,7.25,2
36316,2024-10-13T00:40:05.488009,42.95,3
36317,2025-01-28T23:43:52.102686,19.50,0
36318,2025-01-03T05:31:08.571735,8.75,7
36319,2025-07-21T09:53:00.729105,41.70,6
36320,2024-08-03T19:13:42.995065,13.75,9
36321,2025-02-10T16:49:59.625341,25.00,2
36322,2025-09-16T19:52:03.960202,34.95,9
36323,2025-04-06T13:22:46.305851,8.50,8
36324,2024-12-29T00:41:52.219038,30.70,7
36325,2025-01-28T03:35:49.724941,26.05,5
36326,2024-09-22T20:40:41.625617,39.95,1
36327,2025-08-03T20:09:12.955614,18.45,9
36328,2025-04-15T05:04:23.211402,28.25,10
36329,2025-03-06T12:02:34.588228,7.75,5
36330,2025-02-22T00:17:12.186308,14.00,1
36331,2024-11-16T07:47:15.854295,9.00,2
36332,2024-08-09T19:06:05.051691,30.90,10
36333,2024-10-07T03:29:47.765602,14.15,8
36334,2025-03-23T11:42:10.270775,8.00,4
36335,2025-08-17T16:14:17.111008,16.25,0
36336,2025-02-15T00:56:54.037967,6.00,9
36337,2025-03-12T18:33:37.331688,8.45,11
36338,2025-09-19T16:39:11.006548,36.00,10
36339,2025-08-14T13:44:53.618311,14.90,11
36340,2024-07-27T14:12:41.599785,39.50,5
36341,2025-05-21T18:42:00.364980,18.45,2
36342,2025-07-02T12:33:15.375845,9.75,8
36343,2025-03-11T05:12:00.077566,28.25,0
36344,2025-08-08T19:07:13.511242,19.95,0
36345,2025-03-04T10:29:22.675578,20.45,10
36346,2024-08-13T08:03:11.361781,42.45,6
36347,2024-05-20T01:38:48.910052,7.30,5
36348,2024-11-27T23:34:24.138158,40.90,10
36349,2025-02-05T22:48:14.986362,23.25,9
36350,2025-04-11T11:20:26.904311,8.25,10
36351,2025-09-11T14:58:43.332588,38.70,1
36352,2025-07-11T13:04:17.220581,36.75,11
36353,2024-12-14T12:08:22.211099,36.55,1
36354,2025-02-24T19:32:19.600341,29.75,7
36355,2025-06-15T08:54:36.160189,22.65,11
36356,2024-11-30T00:50:49.312930,31.95,9
36357,2024-07-17T17:46:54.985352,10.45,11
36358,2025-05-21T23:39:15.444672,33.50,9
36359,2025-03-05T03:19:34.223898,17.45,10
36360,2024-10-06T12:24:08.889735,32.90,8
36361,2024-06-14T19:50:48.880735,16.65,11
36362,2025-06-21T07:25:37.687335,33.25,8
36363,2025-06-20T03:42:19.418718,15.20,1
36364,2025-01-06T06:54:40.883580,17.45,7
36365,2025-08-16T12:36:14.172035,16.00,6
36366,2025-01-14T05:27:55.565100,8.95,8
36367,2024-08-23T02:56:56.623675,26.95,0
36368,2024-10-07T02:56:35.531502,12.50,10
36369,2025-09-13T10:49:20.891912,36.45,4
36370,2025-06-29T23:42:01.778244,25.50,3
36371,2025-03-21T21:16:41.632010,40.95,3
36372,2024-05-24T22:14:39.961420,11.70,2
36373,2024-09-01T13:04:45.492871,38.40,2
36374,2024-09-12T20:25:17.914568,26.20,1
36375,2025-02-20T07:12:04.643107,44.10,5
36376,2024-08-08T05:29:20.568296,19.45,4
36377,2024-09-11T18:49:00.348147,42.25,8
36378,2025-02-27T17:34:20.522024,37.50,10
36379,2024-09-27T20:56:15.455919,32.80,8
36380,2025-01-13T16:17:59.825905,30.90,3
36381,2025-03-11T10:02:31.465058,6.50,3
36382,2025-05-23T08:10:07.481360,37.15,3
36383,2024-06-08T02:44:06.630197,17.45,0
36384,2024-06-14T21:26:01.817938,43.65,5
36385,2024-12-26T10:37:07.136434,37.95,11
36386,2024-11-18T12:32:20.642260,9.00,5
36387,2024-12-18T00:36:01.234853,40.20,11
36388,2025-05-25T22:36:24.445121,38.70,7
36389,2024-11-24T12:05:23.915959,17.75,5
36390,2025-02-21T02:14:21.418152,37.65,11
36391,2025-04-17T21:15:22.642098,7.25,6
36392,2025-06-21T19:53:02.273686,22.40,4
36393,2025-02-15T04:57:27.805322,14.25,2
36394,2024-06-27T02:11:11.219333,13.00,6
36395,2025-03-13T17:56:10.186292,16.15,3
36396,2024-09-14T17:45:02.889915,29.55,2
36397,2025-04-30T23:52:42.173090,29.40,3
36398,2025-09-26T23:31:15.051170,23.25,10
36399,2025-07-20T11:15:54.329958,37.05,1
36400,2025-01-14T06:54:11.365634,15.75,11
36401,2024-12-10T10:02:11.844088,23.95,10
36402,2025-08-12T09:42:26.373829,41.20,7
36403,2024-11-24T20:45:35.675439,13.50,2
36404,2024-05-21T21:00:54.654133,9.00,1
36405,2024-06-15T15:15:44.966052,39.55,11
36406,2024-12-20T19:43:18.585508,28.40,6
36407,2024-09-04T10:41:15.758124,9.00,4
36408,2025-05-29T08:36:18.421854,17.25,2
36409,2024-12-29T21:37:50.025026,38.55,7
36410,2025-06-10T17:42:57.317012,7.25,2
36411,2025-01-26T05:48:34.898282,40.75,11
36412,2025-05-15T23:21:04.086036,17.25,9
36413,2024-07-20T11:34:32.624323,20.50,10
36414,2025-03-03T04:47:09.432090,9.95,1
36415,2025-09-02T17:45:10.349726,6.45,11
36416,2025-08-20T01:05:15.547870,17.90,10
36417,2025-07-31T23:06:35.016075,15.40,4
36418,2024-12-17T21:40:56.550331,36.60,7
36419,2024-05-24T03:14:43.215394,41.20,8
36420,2025-05-08T04:52:51.235660,7.50,7
36421,2025-06-27T18:11:53.465888,34.20,2
36422,2025-04-23T20:09:02.897161,37.95,10
36423,2024-12-01T02:58:04.845446,23.75,8
36424,2024-07-17T14:00:03.072786,8.25,1
36425,2024-09-24T00:08:03.722705,8.70,1
36426,2024-07-29T06:06:58.224867,24.70,6
36427,2025-08-29T09:46:14.314803,17.15,1
36428,2024-07-15T08:41:24.870985,10.00,4
36429,2025-04-30T11:58:56.394858,16.45,3
36430,2024-10-08T21:54:15.959542,17.00,3
36431,2024-05-22T19:57:41.921742,18.45,6
36432,2024-07-08T08:32:01.097601,28.00,4
36433,2025-09-18T01:16:05.351747,33.00,8
36434,2024-10-06T23:20:38.186586,38.20,7
36435,2025-02-04T23:03:46.288634,15.95,0
36436,2025-06-26T14:03:14.917288,35.55,7
36437,2025-02-02T02:05:46.582694,17.45,6
36438,2025-04-11T05:02:53.467309,13.75,7
36439,2024-11-26T19:24:23.677461,9.75,6
36440,2024-07-05T07:19:29.639766,33.90,10
36441,2024-12-06T06:51:12.394545,19.65,8
36442,2024-06-29T10:23:02.102353,18.65,4
36443,2025-06-22T20:10:15.383976,8.75,0
36444,2024-09-13T23:40:13.644448,26.00,0
36445,2025-05-15T00:54:50.576486,36.85,7
36446,2024-11-30T23:31:45,39.70,5
36447,2024-06-23T18:49:39.563541,29.35,8
36448,2025-06-25T21:39:33.473978,7.30,6
36449,2024-06-06T01:08:56.478136,39.70,4
36450,2024-12-05T04:23:59.395776,28.40,8
36451,2025-04-19T01:45:09.763295,15.50,1
36452,2024-06-22T05:58:05.752383,16.45,8
36453,2025-09-20T22:17:59.587809,8.95,2
36454,2025-07-25T05:55:29.106951,24.95,6
36455,2024-08-19T19:52:09.371823,24.40,8
36456,2025-02-13T19:02:24.361498,34.15,3
36457,2024-11-02T13:12:41.778758,28.85,1
36458,2024-11-22T23:44:05.091437,28.30,3
36459,2025-06-18T11:46:32.874826,24.50,9
36460,2025-01-04T22:58:11.805962,6.25,9
36461,2025-08-31T07:09:19.582304,36.30,4
36462,2025-06-26T10:11:17.527064,7.05,11
36463,2025-01-26T16:45:22.529434,17.70,0
36464,2025-08-10T01:09:30.226473,22.95,7
36465,2024-08-25T07:44:38.068920,34.70,5
36466,2025-05-15T18:37:07.780849,33.55,1
36467,2024-12-06T08:34:12.533488,23.45,0
36468,2024-10-15T17:30:06.025069,17.00,11
36469,2025-09-01T05:07:49.888349,38.20,11
36470,2025-04-30T02:23:02,8.80,1
36471,2024-08-29T21:48:43.675642,34.25,2
36472,2024-07-22T01:02:41.096660,17.95,9
36473,2025-01-16T22:30:43.883619,25.00,3
36474,2024-10-26T20:40:11.155685,28.75,6
36475,2025-03-27T03:06:15.476394,30.65,9
36476,2024-06-30T11:58:01.055365,27.65,5
36477,2025-04-22T18:19:18.124686,21.45,6
36478,2025-09-30T17:51:24.194243,31.65,10
36479,2024-09-18T14:27:13.697537,21.05,5
36480,2024-06-23T22:10:50.206869,17.25,5
36481,2024-06-09T13:24:58.668979,14.30,0
36482,2024-08-04T14:40:25.446577,17.95,8
36483,2025-03-27T13:10:36.692741,32.65,0
36484,2024-09-19T06:51:27.147295,17.70,10
36485,2025-02-21T06:19:03.882994,10.20,4
36486,2025-04-11T01:42:29.388219,42.40,7
36487,2025-03-15T14:08:54.956737,31.95,1
36488,2024-11-30T10:17:47,7.50,4
36489,2024-05-21T00:21:49.162139,31.25,9
36490,2025-08-07T23:14:57.591599,41.20,11
36491,2025-01-09T22:56:59.345146,6.95,7
36492,2025-03-04T08:15:38.013804,30.45,0
36493,2024-08-08T07:45:40.169551,40.90,1
36494,2024-12-23T14:32:48.268846,14.00,1
36495,2025-07-19T02:02:36.704651,15.50,1
36496,2025-03-12T03:28:24.935348,18.25,1
36497,2025-09-12T12:17:25.447134,22.95,3
36498,2024-12-07T09:53:02.328868,43.50,5
36499,2024-07-11T20:21:57.556827,33.80,5
36500,2025-06-25T15:41:01.450888,40.45,10
36501,2024-07-01T11:42:12.616411,33.75,5
36502,2024-08-04T12:35:54.719120,36.00,1
36503,2024-09-10T21:09:42.550796,42.50,0
36504,2025-04-11T13:41:07.222034,22.75,1
36505,2024-12-30T13:54:19.430492,20.65,3
36506,2024-12-25T19:02:32.111263,19.05,8
36507,2025-08-23T12:59:38.057893,35.35,11
36508,2024-09-30T06:16:25.066620,35.30,8
36509,2025-05-02T14:29:38.636290,7.45,2
36510,2024-07-13T09:51:57.398889,6.95,4
36511,2025-02-16T02:19:28.261254,24.90,5
36512,2024-10-28T00:57:42.527656,22.95,8
36513,2024-06-14T01:42:03.938704,9.20,2
36514,2025-04-20T09:30:22.511081,16.70,5
36515,2025-03-07T22:50:55.290864,40.55,5
36516,2024-12-22T13:01:13.589132,32.50,5
36517,2024-11-04T12:54:00.607630,10.00,7
36518,2025-07-21T20:50:07.470425,36.20,11
36519,2025-07-31T16:24:40.597945,6.20,6
36520,2024-10-06T09:00:48.125005,17.70,5
36521,2024-12-01T01:23:57.298446,25.50,6
36522,2025-07-17T00:33:13.808614,15.75,2
36523,2025-07-25T02:34:18.602304,8.00,7
36524,2024-12-02T16:07:35.133734,26.25,2
36525,2025-09-17T18:17:59.519802,11.25,2
36526,2025-10-01T02:27:56.776963,23.95,2
36527,2025-09-12T19:35:54.993220,15.00,0
36528,2025-08-23T01:28:14.262737,14.95,11
36529,2025-09-23T06:56:51.048666,16.75,11
36530,2025-02-28T21:44:49.379813,8.20,6
36531,2024-06-24T23:43:48.433340,22.70,7
36532,2025-06-08T01:58:39.271423,17.00,7
36533,2025-05-15T07:43:03.949884,6.75,8
36534,2025-01-03T04:11:46.915265,33.25,7
36535,2024-12-02T10:11:48.922579,38.75,11
36536,2024-12-18T09:19:33.343836,15.25,8
36537,2024-08-29T10:03:52.275870,32.30,1
36538,2025-01-16T08:22:24.344134,23.20,9
36539,2025-05-31T03:24:13.018675,5.95,5
36540,2024-11-12T21:47:17.702216,41.65,7
36541,2025-08-12T10:06:05.215200,14.00,2
36542,2025-08-13T03:29:34.205454,38.95,1
36543,2024-09-16T03:44:50.356944,17.20,0
36544,2024-06-28T19:22:15.869961,30.50,8
36545,2025-01-29T20:14:36.712132,20.35,7
36546,2024-09-17T09:26:47.566782,16.45,6
36547,2025-04-18T06:51:32.298250,14.00,7
36548,2024-11-04T07:09:22.949165,43.90,6
36549,2024-06-28T04:50:02.382634,8.00,10
36550,2024-10-31T16:55:10.897555,46.65,11
36551,2024-08-13T10:34:44.683481,5.80,1
36552,2024-07-26T03:12:27.643914,7.50,1
36553,2025-07-11T09:22:32.837209,41.20,3
36554,2024-10-08T20:33:15.710671,16.45,6
36555,2024-11-07T09:42:50.106884,7.50,4
36556,2025-09-21T07:54:17.241406,15.45,3
36557,2025-05-09T15:21:23.072083,6.75,7
36558,2025-08-11T14:24:45.549797,34.20,11
36559,2024-06-11T08:26:06.958940,10.25,6
36560,2024-08-16T07:23:44.504358,41.80,0
36561,2025-07-10T23:45:05.784449,24.25,5
36562,2024-05-20T08:28:56.508554,7.70,11
36563,2024-06-29T11:33:05.940699,40.45,5
36564,2024-11-19T17:26:55.478667,9.75,2
36565,2024-10-02T20:27:01.577091,33.30,4
36566,2025-02-11T21:53:46.966085,23.65,6
36567,2025-04-26T08:55:28.170529,39.20,0
36568,2024-09-12T04:36:44.675685,7.50,4
36569,2024-12-28T22:47:32.299716,25.20,10
36570,2025-04-19T11:41:20.960919,31.70,0
36571,2025-01-14T11:03:20.720985,26.00,0
36572,2024-10-01T06:04:03.549013,31.75,6
36573,2024-09-21T13:21:59.787801,34.90,3
36574,2024-07-28T18:47:32.854365,9.75,11
36575,2024-11-20T20:18:03.127969,30.65,3
36576,2024-07-17T20:16:43.545710,40.15,0
36577,2024-12-21T10:37:35.564016,26.70,8
36578,2024-09-22T00:57:37.624414,41.90,2
36579,2024-09-23T06:40:49.569581,33.75,2
36580,2025-09-15T18:07:43.662402,39.10,1
36581,2025-01-11T17:52:30.401297,37.10,3
36582,2025-03-03T11:02:31.577596,26.15,9
36583,2024-09-29T22:53:55.066934,24.25,5
36584,2025-03-16T18:26:01.264172,44.55,7
36585,2025-02-24T14:55:26.952899,35.40,9
36586,2025-04-06T05:08:14.474519,16.75,6
36587,2025-03-01T21:27:55.300041,29.20,8
36588,2025-04-14T17:42:06.383273,30.45,5
36589,2025-06-27T20:56:31.368072,30.15,0
36590,2024-07-03T02:34:17.981893,21.75,1
36591,2025-03-27T06:03:06.122603,8.50,8
36592,2024-12-19T14:52:27.524879,15.70,1
36593,2025-01-17T18:13:22.782498,35.80,7
36594,2024-07-31T15:06:03.739914,15.30,6
36595,2025-05-13T21:06:52.278001,42.45,0
36596,2024-12-31T11:21:48.786588,38.40,4
36597,2025-07-09T13:53:31.207854,8.25,4
36598,2024-07-08T16:23:02.842927,35.25,6
36599,2025-05-27T05:03:49.223103,31.20,1
36600,2025-01-29T16:29:00.159472,40.75,2
36601,2025-02-06T23:16:11.770625,25.10,2
36602,2025-01-04T17:59:42.502054,14.70,0
36603,2025-10-01T10:45:28.111606,9.20,10
36604,2024-10-07T07:44:48.879164,30.05,2
36605,2024-11-15T22:20:20.248392,43.75,6
36606,2024-10-09T22:35:53.172109,32.35,1
36607,2025-08-05T23:47:32.353834,14.70,5
36608,2025-05-02T17:59:33.622457,43.05,8
36609,2025-04-20T14:19:00.949226,30.40,5
36610,2024-05-22T08:30:47.097774,17.55,3
36611,2025-09-04T08:13:25.497983,18.70,8
36612,2024-06-06T17:22:42.647284,40.50,7
36613,2024-05-27T06:09:39.250777,32.45,8
36614,2025-04-10T10:57:24.778790,37.60,8
36615,2024-11-24T08:36:14.071221,16.30,10
36616,2025-07-19T23:50:45.066145,9.00,6
36617,2025-03-04T07:37:54.684099,40.25,8
36618,2025-07-29T19:38:20.309774,21.00,4
36619,2024-09-10T11:40:16.639115,29.75,9
36620,2024-10-24T10:16:41.697301,16.95,8
36621,2024-09-20T07:47:24.738097,16.20,11
36622,2025-07-31T23:33:14.043247,26.05,5
36623,2024-08-18T17:09:04.108663,40.20,0
36624,2025-05-11T05:35:21.043655,8.20,5
36625,2025-09-29T11:20:14.929689,40.05,8
36626,2024-10-08T03:21:16.620412,7.25,7
36627,2024-06-20T23:04:01.809636,8.75,7
36628,2025-05-31T22:22:43.499921,16.50,6
36629,2025-04-22T22:38:19.612820,21.20,3
36630,2024-12-15T01:43:40.211320,31.55,11
36631,2025-08-22T01:16:44.872124,15.45,8
36632,2025-05-17T15:37:16.487810,42.60,11
36633,2025-09-02T02:25:32.803875,20.75,4
36634,2025-06-20T10:28:41.535955,43.20,5
36635,2025-01-13T18:35:43.711111,24.25,10
36636,2024-06-30T19:01:48.404812,43.35,0
36637,2024-10-13T16:04:53.032704,24.95,9
36638,2024-12-13T09:38:12.964117,15.45,11
36639,2024-09-10T06:14:23.990535,8.75,9
36640,2025-03-02T06:51:53.809405,27.70,1
36641,2025-06-01T02:13:29.465751,8.25,1
36642,2024-10-05T15:21:58.758032,34.50,7
36643,2024-08-24T12:50:02.690877,8.00,0
36644,2025-09-16T16:22:03.736438,15.45,2
36645,2025-06-16T14:51:28.927227,22.20,11
36646,2025-02-14T12:29:24.280913,8.50,7
36647,2025-04-08T06:03:40.146046,8.25,3
36648,2025-03-02T16:15:08.193988,32.75,6
36649,2024-12-05T22:46:55.016945,32.75,2
36650,2025-01-16T20:42:16.163100,20.45,1
36651,2025-08-14T10:10:41.003907,6.80,4
